RouteDataID,Route,RouteName,RouteTypeID,RouteTypeDetailID,Active,AOU,CountryNum,StateNum,RPID,Stratum,BCR,Month,Day,Year,StartTime,EndTime,Count10,Count20,Count30,Count40,Count50,StopTotal,SpeciesTotal,RecordedCar,TotalCarObs,NoiseDetected,Seq,English_Common_Name,French_Common_Name,Order,Family,Genus,Species,scientific_name,State_Trend,BCR_trend,NearestStation,DATE_YYYYMMDD,PRCP,TMAX,TMIN,geometry,
6361746,101,PANTEX,1,1,1,4200,840,83,101,55,18,6,28,2016,602,1023,1,0,0,0,0,1,1,1,6,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,USC00410213,20160628,NA,NA,NA,c(-101.5785679, 35.2063557)
6361760,375,GRUVER,1,1,1,4200,840,83,101,55,18,6,29,2016,621,1100,0,0,0,3,1,2,4,1,46,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,USC00413787,20160629,5.8,35.6,16.7,c(-101.3528969, 36.2689387)
6361777,20,ALBERT,1,1,1,4200,840,38,101,34,19,6,26,2016,542,1049,5,2,0,0,0,4,7,1,8,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Increasing,USC00140117,20160626,NA,NA,NA,c(-98.9776363, 38.4636553)
6361777,20,ALBERT,1,1,1,4230,840,38,101,34,19,6,26,2016,542,1049,0,0,0,0,4,1,4,1,8,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,USC00140117,20160626,NA,NA,NA,c(-98.9776363, 38.4636553)
6361778,29,PIESTER LAKE,1,1,1,4200,840,54,101,36,19,6,10,2016,446,1001,4,2,0,0,2,7,8,1,7,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Increasing,US10cher010,20160610,NA,NA,NA,c(-101.7208618, 42.2796649)
6361778,29,PIESTER LAKE,1,1,1,6160,840,54,101,36,19,6,10,2016,446,1001,0,0,0,0,2,1,2,1,7,1,931,Bank Swallow,Hirondelle de rivage,Passeriformes,Hirundinidae,Riparia,riparia,Riparia riparia,NA,Increasing,US10cher010,20160610,NA,NA,NA,c(-101.7208618, 42.2796649)
6361797,68,CLOVIS,1,1,1,4200,840,60,101,55,18,6,28,2016,510,930,0,0,0,1,0,1,1,1,61,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,USC00297741,20160628,NA,NA,NA,c(-103.4776839, 34.4636507)
6361803,74,PEP,1,1,1,4200,840,60,101,55,18,6,14,2016,513,933,1,0,1,1,1,4,4,1,4,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,USC00299245,20160614,NA,NA,NA,c(-103.6484449, 33.7433287)
6361820,363,GIRARD,1,1,1,4200,840,83,101,54,19,6,30,2016,606,1028,4,1,0,11,0,6,16,1,9,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Increasing,USC00414570,20160630,0,34.4,20,c(-100.6989509, 33.3563297)
6361823,24,MASSARD,1,1,1,4200,840,7,101,19,25,6,17,2016,532,1017,4,0,0,0,0,2,4,0,0,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,USW00013964,20160617,0,36.7,23.9,c(-94.3318236, 35.3514159)
6361823,24,MASSARD,1,1,1,4230,840,7,101,19,25,6,17,2016,532,1017,2,16,7,2,0,11,27,0,0,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,USW00013964,20160617,0,36.7,23.9,c(-94.3318236, 35.3514159)
6361848,340,WALL,1,1,1,4230,840,83,101,54,19,6,20,2016,607,1117,0,1,0,0,0,1,1,1,14,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,Decreasing,Decreasing,US1TXTG0009,20160620,NA,NA,NA,c(-100.2958909, 31.3901587)
6361848,340,WALL,1,1,1,4200,840,83,101,54,19,6,20,2016,607,1117,4,0,1,0,1,6,6,1,14,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Increasing,US1TXTG0009,20160620,NA,NA,NA,c(-100.2958909, 31.3901587)
6361851,354,SILVER,1,1,1,4230,840,83,101,54,19,6,22,2016,604,1123,0,0,0,1,0,1,1,1,25,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,Decreasing,Decreasing,USC00418316,20160622,NA,NA,NA,c(-100.6472268, 32.0702794)
6361851,354,SILVER,1,1,1,4200,840,83,101,54,19,6,22,2016,604,1123,4,0,0,0,0,4,4,1,25,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Increasing,USC00418316,20160622,NA,NA,NA,c(-100.6472268, 32.0702794)
6361852,313,MOUNT ZION,1,1,1,4200,840,83,101,6,21,6,19,2016,600,1110,0,0,2,1,0,3,3,1,17,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,US1TXAS0025,20160619,NA,NA,NA,c(-96.0804439, 29.7269807)
6361871,321,Damar,1,1,1,4200,840,38,101,34,19,6,11,2016,540,1024,16,0,0,0,0,9,16,1,5,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Increasing,US1KSRO0001,20160611,0,NA,NA,c(-99.269502, 39.3355726)
6361872,49,EDISON,1,1,1,4200,840,17,101,36,18,6,17,2016,503,1005,2,0,0,0,1,2,3,1,9,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,US1COEP0174,20160617,NA,NA,NA,c(-104.0715939, 38.6945177)
6361892,24,ARENOSA CRK,1,1,1,4200,840,83,101,6,21,6,5,2016,559,1035,1,2,0,0,0,3,3,1,202,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,US1TXVC0033,20160605,NA,NA,NA,c(-96.9354075, 29.0185167)
6361892,24,ARENOSA CRK,1,1,1,4230,840,83,101,6,21,6,5,2016,559,1035,0,1,0,0,0,1,1,1,202,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,Decreasing,Decreasing,US1TXVC0033,20160605,NA,NA,NA,c(-96.9354075, 29.0185167)
6361896,1,LAG ATASCOSA,1,1,1,4230,840,83,101,7,37,6,30,2016,606,1005,0,0,0,2,0,2,2,0,0,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,Decreasing,Decreasing,USW00012957,20160630,7.6,33.9,24.4,c(-97.3519969, 26.1912547)
6361896,1,LAG ATASCOSA,1,1,1,4200,840,83,101,7,37,6,30,2016,606,1005,22,1,5,3,3,18,34,0,0,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,USW00012957,20160630,7.6,33.9,24.4,c(-97.3519969, 26.1912547)
6361903,237,CARLOS,1,1,1,4200,840,83,101,8,21,6,1,2016,553,1101,3,0,0,0,0,3,3,1,229,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,US1TXBZS117,20160601,NA,NA,NA,c(-96.1971289, 30.5287787)
6361903,237,CARLOS,1,1,1,4230,840,83,101,8,21,6,1,2016,553,1101,0,1,0,0,0,1,1,1,229,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,Decreasing,Decreasing,US1TXBZS117,20160601,NA,NA,NA,c(-96.1971289, 30.5287787)
6361981,5,MILL CREEK,1,1,1,4200,840,67,101,33,21,6,7,2016,542,1117,1,2,11,1,0,8,15,1,22,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,USC00348587,20160607,NA,NA,NA,c(-96.828193, 34.448321)
6361987,901,WICHITA MTNS EAST,1,2,1,4200,840,67,101,54,19,6,20,2016,555,1146,0,0,1,0,0,1,1,1,15,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Increasing,USC00345072,20160620,NA,NA,NA,c(-98.5225, 34.73613)
6362004,36,BENKELMAN,1,1,1,4200,840,54,101,36,18,6,28,2016,450,930,2,0,0,0,0,1,2,1,0,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,USC00250760,20160628,39.6,31.1,14.4,c(-101.5499949, 40.0572037)
6362007,305,NUNN,1,1,1,4200,840,17,101,36,18,6,19,2016,458,1000,7,0,1,0,0,4,8,0,0,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,US1COWE0409,20160619,0,NA,NA,c(-104.6390073, 40.8627005)
6362030,133,JEWELL 2,1,1,1,4200,840,38,101,34,19,7,6,2016,536,1021,11,1,5,6,0,14,23,1,10,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Increasing,US1KSJW0006,20160706,NA,NA,NA,c(-98.100936, 39.7262207)
6362035,45,CALEDONIA,1,1,1,4230,840,83,101,4,25,5,29,2016,543,1043,0,1,0,2,0,2,3,1,5,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,Decreasing,Decreasing,US1TXPN0003,20160529,0,NA,NA,c(-94.5202804, 31.8819446)
6362080,27,LOCKHART,1,1,1,4200,840,83,101,8,21,5,24,2016,600,1122,1,3,0,0,0,2,4,1,94,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,US1TXCLD050,20160524,NA,NA,NA,c(-97.7494969, 29.8219637)
6362102,53,ADAMSVILLE,1,1,1,4200,840,83,101,53,20,6,13,2016,559,1105,4,0,0,0,0,4,4,1,4,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,USC00413005,20160613,NA,NA,NA,c(-98.1724883, 31.4345362)
6362102,53,ADAMSVILLE,1,1,1,4230,840,83,101,53,20,6,13,2016,559,1105,0,0,4,0,0,1,4,1,4,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,Decreasing,Decreasing,USC00413005,20160613,NA,NA,NA,c(-98.1724883, 31.4345362)
6362106,402,Loyola Beach 2,1,1,1,4200,840,83,101,7,37,6,11,2016,605,1010,21,6,1,1,0,14,29,0,0,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,US1TXKL0007,20160611,NA,NA,NA,c(-97.695112, 27.3477527)
6362108,22,CARRIZOZO,1,1,1,4200,840,60,101,84,35,6,2,2016,521,1018,4,0,0,0,2,5,6,1,2,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,US1NMLN0034,20160602,NA,NA,NA,c(-105.8493706, 33.6891907)
6362119,64,SELDEN,1,1,1,4200,840,83,101,33,21,5,29,2016,556,1012,2,0,0,0,0,2,2,0,0,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,USC00411625,20160529,NA,NA,NA,c(-98.0495578, 32.1649434)
6362131,14,SURPRISE,1,1,1,4230,840,54,101,34,19,6,19,2016,525,936,0,0,0,0,1,1,1,1,3,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,US10butl003,20160619,NA,NA,NA,c(-97.3498079, 41.1630727)
6362139,38,ARTHUR,1,1,1,4200,840,54,101,36,19,7,3,2016,441,903,2,0,0,0,0,2,2,1,1,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Increasing,USC00250365,20160703,0.8,17.8,14.4,c(-101.7086419, 41.4342597)
6362143,1,BIG CEDAR,1,1,1,4230,840,67,101,19,25,6,7,2016,534,1238,0,0,0,3,0,1,3,1,32,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,USC00348285,20160607,NA,NA,NA,c(-94.7071599, 34.5662622)
6362166,43,SAN SABA,1,1,1,4230,840,83,101,53,20,5,30,2016,605,1152,0,0,0,0,2,1,2,1,48,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,Decreasing,Decreasing,USC00414123,20160530,NA,NA,NA,c(-99.4476549, 30.9858627)
6362166,43,SAN SABA,1,1,1,4200,840,83,101,53,20,5,30,2016,605,1152,2,0,0,0,0,2,2,1,48,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,USC00414123,20160530,NA,NA,NA,c(-99.4476549, 30.9858627)
6362171,901,L. ATASCOSA NWR,1,2,1,4200,840,83,101,7,37,6,15,2016,606,1147,5,0,0,0,0,3,5,1,0,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,USR0000TLAG,20160615,NA,33.9,26.7,c(-97.3490589, 26.2449087)
6362194,11,ASHLAND,1,1,1,4200,840,38,101,34,19,6,2,2016,546,1024,16,1,0,1,0,9,18,1,39,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Increasing,US1KSCA0009,20160602,0,NA,NA,c(-99.7413179, 37.1334087)
6362202,37,MISSLER,1,1,1,4200,840,38,101,34,19,6,3,2016,550,1015,2,0,0,0,0,2,2,1,20,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Increasing,US1KSME0016,20160603,NA,NA,NA,c(-100.4350879, 37.3143937)
6362237,507,Bayside 3,1,1,1,4200,840,83,101,6,37,5,24,2016,602,1123,12,0,6,7,2,16,27,1,49,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,US1TXAR0008,20160524,0,NA,NA,c(-97.160194, 28.03785)
6362276,11,HINKLES FER,1,1,1,4200,840,83,101,6,37,6,19,2016,554,1041,0,0,0,2,0,1,2,1,129,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,USC00417957,20160619,NA,NA,NA,c(-95.6139832, 28.9083337)
6362296,315,Grigston,1,1,1,4200,840,38,101,36,18,6,25,2016,547,1040,0,1,0,0,0,1,1,1,0,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,US1KSSC0008,20160625,NA,NA,NA,c(-100.7232236, 38.4682058)
6362306,13,HOLLYWOOD,1,1,1,4230,840,7,101,4,25,6,23,2016,530,1115,5,4,0,0,0,2,9,1,25,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,USC00035770,20160623,NA,NA,NA,c(-93.2513959, 34.0344927)
6362346,51,CHEYENNE,1,1,1,4200,840,17,101,36,18,6,6,2016,455,938,5,0,0,0,0,4,5,1,5,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,US1COCH0033,20160606,NA,NA,NA,c(-102.5906749, 38.6933497)
6362363,906,HEE MOUNTAIN,1,2,1,4230,840,67,101,19,25,6,10,2016,531,930,0,0,0,3,0,2,3,1,5,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,USC00344017,20160610,NA,NA,NA,c(-94.653845, 34.3930749)
6362368,20,BOYERO,1,1,1,4200,840,17,101,36,18,6,20,2016,459,935,3,0,1,0,2,5,6,1,3,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,US1COLN0049,20160620,NA,NA,NA,c(-103.2279359, 38.6410567)
6362378,306,FORT MORGAN,1,1,1,4200,840,17,101,36,18,6,23,2016,452,835,1,0,0,0,0,1,1,1,6,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,US1COMR0088,20160623,NA,NA,NA,c(-103.7997669, 40.3492697)
6362414,30,HONDO,1,1,1,4200,840,83,101,7,36,6,12,2016,608,1102,2,0,0,0,0,2,2,1,35,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,USC00414254,20160612,0,33.3,23.9,c(-99.1420313, 29.3597192)
6362421,93,LAMESA,1,1,1,4200,840,83,101,55,18,7,1,2016,608,1057,13,0,0,0,0,7,13,1,199,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,USC00415013,20160701,0,35,17.2,c(-101.9652575, 32.6620464)
6362423,369,CLAYTONVILLE,1,1,1,4200,840,83,101,55,18,6,30,2016,602,1048,4,8,1,0,0,10,13,1,23,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,USC00414880,20160630,NA,NA,NA,c(-101.5755389, 34.3754727)
6362434,323,BURTON,1,1,1,4230,840,83,101,8,21,6,5,2016,555,1006,0,0,1,3,0,2,4,1,11,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,Decreasing,Decreasing,US1TXWA0040,20160605,NA,NA,NA,c(-96.6532289, 30.2009897)
6362434,323,BURTON,1,1,1,4200,840,83,101,8,21,6,5,2016,555,1006,1,0,0,0,0,1,1,1,11,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,US1TXWA0040,20160605,NA,NA,NA,c(-96.6532289, 30.2009897)
6362437,135,OAK GROVE 2,1,1,1,4230,840,83,101,8,21,6,18,2016,554,947,0,0,0,0,3,2,3,1,91,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,Decreasing,Decreasing,US1TXWK0016,20160618,NA,NA,NA,c(-95.8000355, 30.7848996)
6362471,7,ASHDOWN,1,1,1,4230,840,7,101,4,25,6,28,2016,537,1010,5,3,3,0,0,6,11,1,29,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,US1ARLR0006,20160628,NA,NA,NA,c(-94.1229479, 33.6969877)
6362475,304,EVELYN,1,1,1,4200,840,42,101,4,25,6,7,2016,539,1033,1,0,0,0,0,1,1,1,40,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,USC00162145,20160607,NA,NA,NA,c(-93.4428329, 31.9877557)
6362475,304,EVELYN,1,1,1,4230,840,42,101,4,25,6,7,2016,539,1033,0,3,0,0,0,2,3,1,40,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,USC00162145,20160607,NA,NA,NA,c(-93.4428329, 31.9877557)
6362476,45,Lockesburg,1,1,1,4230,840,7,101,4,25,6,30,2016,537,1010,1,8,0,1,6,8,16,1,15,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,USC00037812,20160630,NA,NA,NA,c(-94.006856, 33.782848)
6362483,125,CHENIERE,1,1,1,4230,840,42,101,4,25,6,14,2016,532,1031,1,1,1,3,2,8,8,1,100,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,USC00161703,20160614,NA,NA,NA,c(-92.3460469, 32.3059287)
6362492,304,EVELYN,1,1,1,4230,840,42,501,4,25,6,16,2015,539,1027,0,1,0,0,0,1,1,1,57,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,USC00162145,20150616,NA,NA,NA,c(-93.4428329, 31.9877557)
6362506,315,BRITE,1,1,1,4230,840,83,101,7,21,6,11,2016,604,1047,1,0,0,0,0,1,1,1,40,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,Decreasing,Decreasing,USC00417779,20160611,NA,NA,NA,c(-98.6416779, 29.0939087)
6362506,315,BRITE,1,1,1,4200,840,83,101,7,21,6,11,2016,604,1047,2,0,0,0,0,2,2,1,40,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,USC00417779,20160611,NA,NA,NA,c(-98.6416779, 29.0939087)
6362508,48,KOSSE,1,1,1,4200,840,83,101,8,21,5,29,2016,551,1045,2,0,0,1,0,2,3,1,0,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,US1TXLT0008,20160529,0.3,NA,NA,c(-96.6110675, 31.3143036)
6362510,65,GRAFORD,1,1,1,4200,840,83,101,33,21,6,12,2016,556,1017,6,0,0,0,0,5,6,1,53,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,USC00417205,20160612,NA,NA,NA,c(-98.389974, 32.9898499)
6362510,65,GRAFORD,1,1,1,4230,840,83,101,33,21,6,12,2016,556,1017,0,0,4,0,0,2,4,1,53,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,Decreasing,Decreasing,USC00417205,20160612,NA,NA,NA,c(-98.389974, 32.9898499)
6362537,10,COLDWATER,1,1,1,4200,840,38,101,34,19,6,12,2016,546,1014,3,0,0,0,0,3,3,1,4,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Increasing,US1KSCM0009,20160612,NA,NA,NA,c(-99.2722929, 37.1645227)
6362539,125,CHENIERE,1,1,1,4230,840,42,501,4,25,6,2,2015,532,1023,0,3,1,0,5,4,9,1,130,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,USC00161703,20150602,NA,NA,NA,c(-92.3460469, 32.3059287)
6362567,15,BEGGS,1,1,0,4230,840,67,101,33,21,6,12,2016,540,1038,1,0,0,0,0,1,1,1,102,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,USC00340631,20160612,NA,NA,NA,c(-96.1218109, 35.7262277)
6362576,155,MAXWELL,1,1,1,4200,840,60,101,87,18,6,25,2016,509,1033,1,0,0,0,0,1,1,1,22,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,USC00292384,20160625,NA,NA,NA,c(-104.7260509, 36.6066007)
6362591,372,SKELLYTOWN,1,1,1,4200,840,83,101,54,18,6,29,2016,602,1035,9,9,1,0,0,14,19,1,44,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,USC00417116,20160629,NA,NA,NA,c(-101.1865919, 35.7361327)
6362608,179,HASKELL,1,1,1,4200,840,83,101,54,19,6,18,2016,557,1018,3,0,2,1,1,6,7,1,29,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Increasing,USC00416148,20160618,NA,NA,NA,c(-99.6563415, 33.3645608)
6362608,179,HASKELL,1,1,1,4230,840,83,101,54,19,6,18,2016,557,1018,0,0,0,2,0,1,2,1,29,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,Decreasing,Decreasing,USC00416148,20160618,NA,NA,NA,c(-99.6563415, 33.3645608)
6362609,303,SEJITA,1,1,1,4200,840,83,101,7,36,5,22,2016,608,1020,2,1,0,1,0,4,4,1,26,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,US1TXDV0001,20160522,0,NA,NA,c(-98.5051649, 27.2961057)
6362610,378,SAN PEDRO,1,1,1,4230,840,83,101,7,37,5,23,2016,606,1042,0,0,0,2,0,2,2,1,3,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,Decreasing,Decreasing,USC00410345,20160523,0,33.3,23.3,c(-97.65234, 26.9305414)
6362627,92,POST,1,1,1,4200,840,83,101,54,18,6,25,2016,605,957,3,3,0,2,0,8,8,1,59,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,USC00417206,20160625,0,35,22.2,c(-101.5601204, 33.1811653)
6362627,92,POST,1,1,1,4230,840,83,101,54,18,6,25,2016,605,957,0,0,2,0,0,1,2,1,59,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,Decreasing,Stable,USC00417206,20160625,0,35,22.2,c(-101.5601204, 33.1811653)
